Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
03/26/2015,United States,5,T. Bill,Five Stars,Awesome!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R282H12BT6G10L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/26/2015,United States,5,Schweisisk,Five Stars,"excellent product, very responsible, I recommend",,,TRUE,https://www.amazon.com/gp/customer-reviews/R15R9DVG4HCAHV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/24/2015,United States,5,Megan,Five Stars,Love this blender!! I've been using it several times a day and it gets the job done well.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R19UBE5K2F7LQB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/24/2015,United States,1,RealRoy,Worst Blender I've Ever Owned,"Thought my old blender was bad... This is hands down the worst blender I've ever owned! Jar and blade mechanism don't seal, so everything leaks out. If I didn't wipe it off it would leak down into the motor. As far as actually blending the food, it performs horribly. I constantly have to take the lid off – which doesn't come off easily – and push the food down to the blades. That's what happens when you try to save money – guess I should have paid for a Ninja.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1HZKZ1N7O5GUM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/23/2015,United States,3,Lorna S,It's ok.,"You get what you pay for....Not poor quality, but not great either. Takes a few minutes to make work of my smoothie ingredients, especially ice. The blades appear too short to really dig in and break it all down quickly. But it does work, it just takes a few extra minutes and I have to remove it and give a shake before proceeding from time to time. It is also rather loud.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2EHWG5HA9GC9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
03/22/2015,United States,3,Michael H.,Needs liquid,"Blender works fine if you get enough liquid in it . We tried to puree lemons to make a pie, and they would just sit there without being processed until we added some liquid. We haven't tried using it for much of anything else yet.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2O0UWGTXBO8CJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/21/2015,United States,5,Nyra Crump,Five Stars,Best investment on a blender,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1G3UKQ1H1F3LY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/19/2015,United States,4,James,nice value blender,"This blender works really well for it's price. The lid is a bit of a pain to clean -- I wish it was just flat inside because I always pour directly from the glass anyway. Overall, good buy.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RE2WSCQD27M90/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/17/2015,United States,4,MaggyMae,Shoot isn't that big either but overall a very nice blender.,Lid is a little bit hard to seat. Shoot isn't that big either but overall a very nice blender.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ZZJMXBTTJ7Z0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/17/2015,United States,4,Stretch,"the price is good, the options are better","What a powerhouse!!! does smoothies well . the price is good, the options are better!! well worth the money.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R69LJR1TPJ05Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/16/2015,United States,5,ChicagoFitmiss,Five Stars,love this blender!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2MC9BHGCN3ZO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/13/2015,United States,5,pat,Five Stars,Great blender.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R67APYDUB2EVN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/13/2015,United States,5,pinkpiggy23,Five Stars,Great product - now we use it everyday!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RQJ5PJHQCV95A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/10/2015,United States,5,William James,Excellent blender Would highly recommend this item,Excellent blenderWould highly recommend this item.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R494XDOIYH2IE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/08/2015,United States,1,Jena,Don't bother. Don't even think about. Just skip it.,"Junk. Don't even bother. If I could leave negative stars, I would. Wouldn't even think about crushing ice for a smooth. Absolutely useless. Tried all the settings. It's really good at making noise, but that's about it. I won't waste my time on another cheap blender again. Going for the expensive one next time.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R20PCNWQHOYH7H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/06/2015,United States,5,S. J. Watson,Five Stars,This a a really good blender for a great price. No complaints here.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2RWZLAD80GBWZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/06/2015,United States,3,Vee,Nice blender,I bought this to make smoothies in and it's still holding up after almost everyday usage. It's no nutribullet but it does that job well.My only complaint it sometimes I have to stop it and stir the contents to make sure everything gets blended. First I thought maybe it wasn't enough liquid but the problem continued.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R39GQDKXF08WEC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/01/2015,United States,4,ayeshia james,great for making smoothies,Great for crushing ice..,,,FALSE,https://www.amazon.com/gp/customer-reviews/ROCKSYAAX5M47/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
03/01/2015,United States,1,Shirley Richmond,It was broken when tried first time. Had to ...,It was broken when tried first time. Had to return for a refund. W had bought it for a Christmas gift.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1V5DAJSOCRWAT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/28/2015,United States,5,ravensmom,easy to handle size,I LOVE this blender for my smoothies! I have a full sized blender but prefer this one as it is just the right size to make breakfast smoothies.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R25K9OJ3QDST3B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/28/2015,United States,5,Customer,Hard to beat for the price. Powerful and the ...,Hard to beat for the price. Powerful and the glass container is what made me pick this model over those with plastic containers.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3VN29JRKWKECG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/24/2015,United States,4,Brandi Hargrove,It works well I have had product for about 6 ...,It works well I have had product for about 6 months now and I have no issues and I use it often for shakes,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1ZVNPLKZCSV52/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/23/2015,United States,1,Heather SKELLY,Can't blend frozen fruit or ice!,"Such a junky product. Tried to make a smoothie with ice and frozen berries but the blender couldn't blend any of it. I tried it on every setting, tried pulsing ... it did nothing. I thought the blade wasn't spinning, but when i dumped the ingredients out and tried it, the blade was spinning so I know it works.My mom just bought the same one at a store and had to return it because she couldn't get it to crush ice or frozen ingredients.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1WDP4NR30LQZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/22/2015,United States,2,Cypher,Not the best blender,"It blends, but not near as well as my $20 Black and Decker that lasted 10 years. Better keep moving if you are looking to blend smoothies in the morning.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1V7XFFWQ04GOO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/21/2015,United States,1,Dcelis,Do not buy!!,"Stay away. Blade that comes with it do not do a good job. I bought the replacement blades but still not good. I am buying a Oster blender next month. You get chunks, blades are not good.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RUGME7AUKNUM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,3,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/21/2015,United States,4,Amazon Customer,Good feedback.,Purchased as gift. Good feedback.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2SLIAS5GD0WAH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/21/2015,United States,5,SonnyDog,... my 15 year old with this blender was the best thing I did for myself this year,replacing my 15 year old with this blender was the best thing I did for myself this year! This one is far advanced than the one I had with multiple functions and a 'leak free' base.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2GDGVLJNYPNT7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/19/2015,United States,5,Thom Snyder,A great little blender,"A great little blender. The lid took a couple of times to figure out how to easily remove, but once you get the hang of it, it's fine. Works great so far!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R364B9L7MD3HWL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/19/2015,United States,5,Tha King uh tha norf,Five Stars,"love it, use it almost everyday",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1FDFBUY6R2PKP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/18/2015,United States,5,Niklaus,Works great!,"Works so much better than expected... I didn't find it to be as noisy as some reviews described, you can have a conversation at a normal tone voice with someone and be able to hear clearly. Blends very good, quality is great and fits in perfectly with my stainless steel kitchen, so happy to have bought this blender.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RUONIGRKKKP1G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/18/2015,United States,3,yvonne,Good but Lid is really hard to remove,"Awesome for the price, & works really well. Blends a little slow and sometimes it takes a minute for it to blend everything from top to bottom.Only bad thing I would say is the kid is SUPER hard to take off, luckily it has the spout to pour after you blend but it's scary trying to take it off when it's full.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3QA1MR9KOKM1Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/17/2015,United States,5,Mary Langum,Love It,My only question is Why didn't I buy this sooner?,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3TTLXG9G9OKXG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/16/2015,United States,4,Evan L Ardley,Four Stars,is a good replacement for one that I broke.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R21YKMO0WZ0J85/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/14/2015,United States,4,K.B.H.,Four Stars,Love it!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R13QMWAPW0VIMW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
02/13/2015,United States,5,NELSON EDUARDO,EXCELENTE PRODUCTO,EXCELENTE PRODUCTO,,,TRUE,https://www.amazon.com/gp/customer-reviews/R33VKVCYAA7N04/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/11/2015,United States,1,Cassandre Ballieau,don't expect much,The blender barely works. Don't have a crush ice button on your blender if it can't even blend up fresh fruit and juice,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1XAISK07URMOI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/09/2015,United States,5,john,I have yet to smell anything from the motor and it really doesn't sound like its straining,"Let's keep things in context. This is an inexpensive blender. I've used it about 10 times thus far mostly to make veggie drinks.It performs this task quite well. I do chop the vegetables before putting them in and it grinds very well. I read the reviews prior to buying so let me respond to a few concerns. I have yet to smell anything from the motor and it really doesn't sound like its straining. As far a noise, this is probably my fourth blender and it is no more noisy that any other I've had. And lastly, there was some complaints about getting the lid off. Simply pull it up from the bottom part of the lip. It has a solid glass container and it's easy to clean. A great blender for the price.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2NSB8KTATXPL4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/09/2015,United States,1,Peter Greiner,One Star,Does not chop very well. Grains etc.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RIMOVUXHRC2JO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/06/2015,United States,5,Grammy,Fine quality!,Doing just what I want it for...making Bullet Coffee!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2VDXJPPK2SJR7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/06/2015,United States,1,Kindle Customer,This blender was terrible lid wouldn't stay on and couldn't crush frozen fruit ...,This blender was terrible lid wouldn't stay on and couldn't crush frozen fruit for s*** did after I put a lot of water and then rather than a smoothie I had a slushy my garage sale oster worked better I'm furious and returning it ASAP,,,TRUE,https://www.amazon.com/gp/customer-reviews/R41W7EUI5C6WE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/04/2015,United States,5,flex,good blender!,arrived in good condition-on time+-works really well-great smoothies-very good price!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2IFN1MZLWNGH6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/04/2015,United States,4,William Schneider,Very happy so far,Just replaced a blender we had for almost 20 years. Very happy so far.We do a lot of smoothies and this works great. Does a nice job crushing ice. I love the top cover with the pouring spout.One issue is the top cover is very hard to pull off. It may get better over time (hopefully) but other than that it's been a solid product.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RXXEQNYMSV8GY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/01/2015,United States,5,GHall,Amazing and sturdy.,Amazing and sturdy. This blended was quilter than I expected. Easy to use and looks great if you leave it out on the counter. Stainless shines nicely. I like the lid it has a nice poor spout that stays closed when blending.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1OQ6O5FW43EQR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
02/01/2015,United States,5,MPA,Five Stars,Very smooth blend,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PEVG3M0IFDZB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/28/2015,United States,5,Sononano,Five Stars,Powerful enough to prepare my morning veg. smoothy,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1BEHU6VPSNWQT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/27/2015,United States,3,Charliemart,Looked good. It was a gift for a needy family,Looked good. It was a gift for a needy family.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R34K0238EQZKO2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/22/2015,United States,5,Kat,Five Stars,I purchase this as a gift.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R34VI609VTYHX7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/21/2015,United States,2,Deb Tee,Disappointed,I need a blender that can crush ice quickly and efficiently because I drink fruit smoothies regularly and I like to freeze my fruit. This blender does not crush the frozen fruit or ice very well at all. Very disappointed.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1L33QQIBVQHI7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/19/2015,United States,5,Gary L McElroy,This blender is great. It arrived as promised and I am really ...,This blender is great. It arrived as promised and I am really enjoying the healthier diet I wanted with the capabilities this blender gives me. Brand new and works like a charm. I would purchase from this seller again.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RG79DTCKURY9X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/18/2015,United States,5,SMEG,Healther Me.,I have found this Hamilton Beach Wave Crusher Multi-Function Blender The Perfect Tool I am improving my eating habits to a Healthier Me!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RZ4ZSVFPE54K8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/17/2015,United States,5,BURNETT,Top of the line. China Made but it's worked ...,Top of the line . China Made but it's worked !,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ORNKAWQ4FYXW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/17/2015,United States,5,Jean Anderson,This blender is great. I can now make wonderful smoothies whenever I ...,This blender is great. I can now make wonderful smoothies whenever I want.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R133FQTPRA0JY9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/17/2015,United States,1,Judi,Lifted off the base and the entire blade assembly stuck ...,Lifted off the base and the entire blade assembly stuck to the base causing the a full pitcher of hot liquid to spill all over the counter and the floor. That was only the 4th use - threw it away.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYYJWSLV5UQZ1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/17/2015,United States,5,Tracy Smith,Five Stars,Great product!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R14BA36W06V5CF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/16/2015,United States,5,hanna jemielita,Five Stars,GREAT!!!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R10DZO786VZ0QJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/15/2015,United States,5,Lolo GC,What an excellent gift.,My husband couldn't wait to use his new blender. What an excellent gift.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2QLFB6VK4KTLR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
01/14/2015,United States,4,D. A. Douglas,Four Stars,"works well, on time delivery.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RMI2A0MMTXKKT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/13/2015,United States,5,Deanne C. Davis,Hamilton Beach Wave Crusher Blender Another Hamilton Beach Winner!,This Hamilton Beach Blender is great. We used it over the holidays with great success.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3G8M2GMWI9GQ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/12/2015,United States,3,None,Three Stars,"Not very easy to clean, some cycles like Crush, Chop and Puree give the exact same texture.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3C2LM2YHTVL42/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0086DY572,Color: Black | Style: Blender,
01/12/2015,United States,3,Andy W,"Works fine, but wouldn't buy again.","It works fine, but I would not buy it again for two reasons:1. The lid seals very tightly, and is difficult to remove. It's very inconvenient, and I think an elderly person would have great difficulty with it.2. With the plastic on the lid, bottom, and base being black, it is hard to tell if you've gotten it clean.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R117S9DVSTQI19/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/11/2015,United States,5,Jessica Rivera,Great buy,Great blender. Strong motor. Makes quick work of fruit or ice...,,,TRUE,https://www.amazon.com/gp/customer-reviews/RUC33V5BBUOMY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/11/2015,United States,5,The Faja Doctor,Five Stars,Totally recommend it. Great product for the price.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2PP3O6ZKDEGTI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/10/2015,United States,5,readingnana,Five Stars,Love this machine,,,TRUE,https://www.amazon.com/gp/customer-reviews/R24YX5SVW8LLOY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/10/2015,United States,4,Democracy,"Simple. Effective. Noisy. For the money, it's fine.","Simple. Effective. Noisy. For the money, it's fine.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2HA20BH6ONZ3B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/10/2015,United States,1,Andrea,Stopped working after 4 months,"I purchased this item in August 2014 and have used it once per day for making my morning smoothies. I use no ice, only frozen berries and protein powder. The blender stopped working in December. I can only imagine that it would have stopped working sooner had I been adding ice as well. Very disappointing... I've tried returning the product and Amazon's return policy won't allow me to do so. This was a bad purchase. If you're making smoothies, I'd recommend spending the extra money on a blender with higher watts.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2HMG7Z6XHXO9Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,3,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/10/2015,United States,1,LoneStar,Looks great but doesn't work,"I got this blender based on the reviews here. I must have received a lemon because it can't blend a thing. Tried all the settings, different foods, etc. The blades simply whirl around and the food/ice/whatever sits there untouched. We had it put away to make pureed baby food and now that we need it, it's probably going into the trash. Can't understand it, because HB is usually a good bet. But that's what these reviews are for.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MZQT0D7YO4C3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/09/2015,United States,5,Bedy35,I certainly thought it looked like a totally functional blender with many choices for processing,I gave this as a gift to an unknown elderly person. I can only hope it meets her expectations. I certainly thought it looked like a totally functional blender with many choices for processing.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2P4FOPX47LS2T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/09/2015,United States,4,Stanley L Newton,Four Stars,Great product,,,TRUE,https://www.amazon.com/gp/customer-reviews/RL7VK3KPJVFJ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/09/2015,United States,1,Katherine Wertz,first box cracked... replacement just okay. ...,first box cracked...replacement just okay...heavy glass...mixed slowly..so heavy dropped when cleaning in the sink and it broke cutting my hand ...won't buy again..,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYVNU1IDETGUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/08/2015,United States,5,Katie Wykry,Five Stars,Very pleased!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3T1SBJ1S63U97/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/06/2015,United States,5,A.B.  Callahan Jr.,Five Stars,bought for gift great.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RND5YUM9AXAQH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/05/2015,United States,5,DeborahJ Beadling,Five Stars,"Love this blender,I use it most everyday, for smoothies, it is strong and chops frozen fruit nicely",,,TRUE,https://www.amazon.com/gp/customer-reviews/RFNC5J51J5YOM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
01/03/2015,United States,5,Dipti,Perfect blender for my kitchen...,It just arrived on time and started using it and to my surprise it is doing exactly what I expected. Just a note caution this has glass bowl and bit heavy but it does it job perfectly. Thanks Hamilton...,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1NFNE7XETNBAV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
