Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
10/08/2017,United States,5,Stephen,Works amazingly,"Not good at small batches but thats what you can you the single use for. Otherwise, no complaints, I love it",,,TRUE,https://www.amazon.com/gp/customer-reviews/R81LX12IQWRQH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/07/2017,United States,3,Mike D (Oregon),"Decent, arrived broken but fixable, and odd cups?","Its a pretty good blender, i've not had any issues with it.There's one confusing piece though, it came with a couple of cups and these cups attach to the blender, but the blades are far too big to fit inside the little cups. I can only assume there's another blade i have to buy. Why would this come with the extra cups that attach and not a blade?Aside from the awkward cups that cant really be used, everything works well, its strong, and it even has suction cups on the bottom to help it stick to the table. I did have an issue with the lid, i heard something rattling inside and opened it up to find a small L shaped metal piece lose from some spot it had to go in. I was able to put it back and so far it hasnt come back out.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RS5OKE789L4GQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
10/07/2017,United States,5,54dinner,Five Stars,Great,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1FO8OV1ELLGZ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/05/2017,United States,3,Jennifer W,VERY Loud!,It blends well but it's SOOOO LOUD!!!!,,,FALSE,https://www.amazon.com/gp/customer-reviews/R2SE72I5RVDUS5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/05/2017,United States,1,Paige,One Star,"Less than one star if I could, arrived and it doesn't even work!!!",,,FALSE,https://www.amazon.com/gp/customer-reviews/R3JFG5CRMW58QE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/05/2017,United States,1,Brian N,"After a few months of delicate use, single serve ...","After a few months of delicate use, single serve cup will not work anymore. Red light turns on but won't blend.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2S2ZKAX7SNO4P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
10/03/2017,United States,5,Denise R Coles,Fabulous professional ninja,Ninja professional is a fabulous machine. It chops ice up to snow in a matter of seconds. Blends everything fabulessly fantastic has a fantastic feature to be able to make just one or multiple servings. That is extremely convenient for myself. Sometimes I only want to make myself just one for the night. An absolute fantastic purchase!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R11OAREFIO8D78/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/02/2017,United States,5,Donna Holmes,Nice blender,Turns ice into snow. Great for drinks and pureed soup.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2JMUOZ6888DAL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/02/2017,United States,5,Amazon Customer,"works fast, crush ice seamlessly. it has blades ...","works fast, crush ice seamlessly. it has blades on the bottom and middle which help it pulverize everything through the blender, not just the bottom.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R2VGX57L9OTH36/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/02/2017,United States,1,Abraham the vampire apprentice,New no I got used. Fruit spillage on Outside. WTF,I would give it 5 stars if the thing didn't arrive and show fruit spillage and someone didn't clean it up due too Laziness. I was supposed too receive a new one.. Disappointing. Especially. since the fruit is stuck on the outside because. someone let it go whoever. had it before. me.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R18XHRK87GQCQS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
10/02/2017,United States,4,Amy Thom,Four Stars,A little loud but works perfectly!,,,FALSE,https://www.amazon.com/gp/customer-reviews/RH7OJ3ZHE5Q5T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
10/02/2017,United States,4,Don,Four Stars,Work good,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3AOWVLBSVV1QH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/30/2017,United States,1,Amber,Doesnt Blend up Greens at all!,The top leaked and does not blend up greens very well.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3UMEOZB5SW4CD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,Morris fam,LOVE THIS!,LOVE THIS!!! I've had many blenders over the past 10 yrs but this one is so far above the others. It blending things into a smooth texture and doesn't require the constant stirring my last one did. It can easily make a sushi with no problem! It's great.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1Q0DXEC9XB0CT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,WES M,Works Great,So far so good. I use it daily.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3ACJTOH6B0FXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,Eric S.,Five Stars,Amazing power easy to use works as well if not better than the pricey vitamix brand.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3AE5QZSNOVB5X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,Tinobino,I love it,I love it and it gets a real workout in our family,,,TRUE,https://www.amazon.com/gp/customer-reviews/RWXBGFMJBAKVB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,Whitney Follen,Love this!,"I absolutely love my ninja. I got it on sale for Amazon Prime day. My old device broke after 4 years of use. I believe that's a great long shelf life and it was totally worth every penny. My old ninja, fortunately was given to me as a christmas gift. I drink shakeology and use this to blend it up everyday in the single serving cups. It blends it up nice & smooth!",,,FALSE,https://www.amazon.com/gp/customer-reviews/RK3MZE4UOVVFH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,1pete315,Five Stars,Excellent. Love it,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3EPJHAX6129CX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,purplepanther,Five Stars,I bought this for my son and he loves it. Uses it all the time for his smoothies.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RGN4SA4KH7CHP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/29/2017,United States,5,Amazon Customer,Love love love it,Love love love it! I am so glad that I brought this. Family is making multiple smoothies and need a high power large blender and this is perfect.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3RX4REGCLW0VM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/28/2017,United States,5,Angel Moore,love this blender,love this blender! So glad I snatched it up at such a great deal!!,,,FALSE,https://www.amazon.com/gp/customer-reviews/RQJLWCU7RISZC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/28/2017,United States,5,buching,Five Stars,Very good product and highly recommended.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RFCZJCM5SR77U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/27/2017,United States,3,alicia,Great except Lid,Closing the lid is Mathmatical.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1CT5BDXYKP9DQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/26/2017,United States,5,miyako,Five Stars,Excellent blender!,,,FALSE,https://www.amazon.com/gp/customer-reviews/RE4A98BRHH7F6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/26/2017,United States,5,Frank,Five Stars,Great for making protien shakes.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2XCF48ESZY7V3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/26/2017,United States,4,illegalmonkie,PROS --Blends incredibly quickly. This thing was made to ...,"PROS--Blends incredibly quickly. This thing was made to crush frozen fruit--Easy to use...simple buttons and clear blend options--Sturdy--Suction cups on bottom of blender for no-slip usageCONS--Awkward to fill up sometimes due to their blade design--Lid is a bit bulky, but can be seen as a safety 'feature' I guess--Single-serve cups could be a bit wider...a bit smaller/narrower than some of the other competitor 'single' serve blender cups",,,TRUE,https://www.amazon.com/gp/customer-reviews/R339B9BKBUY8O8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/26/2017,United States,2,anonymous,... work as well as the Vitamix 3700 would not recommend.,does not work as well as the Vitamix 3700 would not recommend.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RAG1QCF1NBZTG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/25/2017,United States,2,Nia,impossible to get a replacement pitcher,It is a nice blender however the pitcher is very weak and cracked within a year. Finding a replacement pitcher is impossible so at the moment i can use it only with the two little containers. I would rate it much higher if it were possible to obtain a replacement pitcher.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3JG3NE8SRWWMV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/24/2017,United States,5,Jen,So far great for individual smoothies,"I've had this for a month and use it at least 5 times a week for smootbies. I like how I can make individual smoothies and can use the cup so I don't need to wash the entire blender. I only need to clean the cups I use (which need to washed anyway) and the small blender piece. I do think for smoothies the individual blender is better because the larger blender doesn't seem to blend it small enough. For example, I used kale in the larger blender and found a few larger pieces but none when I use the individual blender. I really hope the individual blender doesn't break like other reviewers said!! I use frozen bananas instead of ice hoping to put less pressure on it",,,TRUE,https://www.amazon.com/gp/customer-reviews/RH8O1VB9SWUH3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
09/24/2017,United States,5,Amazon Customer,Thumbs up!,Best blender I've ever purchased! Great for frozen drinks and smoothies.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1QL0XIAYEC787/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/23/2017,United States,2,Dee,Not powerful enough to blend veggies for smoothies.,I make protein shakes almost every morning. I add vegetables and fruit to the mix. This blender will purée the fruit with no problem but the veggies are only partially blended. I wouldn't buy it again. It should be able to handle broccoli slaw or similar.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3PH0KSGM9RL41/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/22/2017,United States,5,Amazon Customer,Great product,"Strong, easy to use, easy to wash. Very satisfied with it. Love the options of large bowl + 2x single portion cups.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R23Z9TNMGY8L2P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/22/2017,United States,2,VIRTUOUSWON,Great while it last.....,"Works great....and then it doesn't. For the price of these blenders you would think they'd last a while, but they don't. I'm really disappointed and from my reading, this is a common thing. They stop working.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3G1R1GFP27SG7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
09/21/2017,United States,4,610610610,Worth it's price,"Great product. I use it for smoothies, and blending... Worked great for my butternut squash soup too.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3FD5FLEW80UPY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/20/2017,United States,5,Amazon Customer,Worth the $$$$,"Oh my gosh! This thing is the Queen of smoothie makers! Smoothie just the way I want it in a snap! Big chunks of ice cubes? Pffft! in a snap, the cubes are ice dust! Wonderful product. It is worth the $$$.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R11QM5LU4D1SNZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/20/2017,United States,3,Amazon Customer,single serve smoothie cups,"Powerful blender, good for ice and smoothies but has trouble getting rid of small particles. I was hoping to use it for mill flax seeds, but 10 min in the blender produces little effect. My last blender had a bullet attachment which I did not expect.And when using single serve smoothie cups, the contents flowed out. I eventually returned.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RUUIRCY1TVJOK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,5,Shannon,Love the Ninja,Love my Ninja. We make a lot of smoothies. Our old blender took forever and had to be opened several times to get the ice chopped up. The Ninja chops everything right up no problem. The individual cups are easy and convenient.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R35DS4FYVVGFXF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,2,Enosh Svoray,"Cracked after a few weeks, got another one- same thing,","The bottom cracked on about the 20th use, then I received an exchange blender from Amazon and the same thing happened again- don't buy this blender.Before this I used a kitchen aid blender I purchased about 8 years ago and have used it well over 2000 times.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3V4BR8UGGZVNQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,5,Caroline C.,Buy it!,Probably the best blender I've ever purchased. I use it at least three times a week.,,,FALSE,https://www.amazon.com/gp/customer-reviews/RQR3R50NX2EHO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,5,Alice,love the single serve cups,"Works as expected, love the single serve cups.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R24RUF3J5TZJMS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,5,Dayfam,Works Great!,I use this almost every day. It is easy to work and easy to clean. I like the tumblers/self serve size cups it comes with.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2QAWGD42Z4Y2C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/19/2017,United States,2,Gia,I just received this yesterday and try to use the ...,I just received this yesterday and try to use the single serving. guess what? It doesn't work at all!! It doesn't do nothing!! I hope they can replace that for me and then I'll update my review!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3HDO8VXQJ8G5E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/18/2017,United States,5,Amazon Customer,Five Stars,will buy again,,,TRUE,https://www.amazon.com/gp/customer-reviews/RQDHP9ME8W5YO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/18/2017,United States,5,dayrita jimenez,This set it awesome for the deal I got I love the cups ...,This set it awesome for the deal I got I love the cups for the go to do the shakes. Easy clean.. Great power.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R18214LMB6QL26/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/18/2017,United States,5,Gina,NO COMPLAINTS,I LOVE MY NINJA,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1KVJZO5FJIPVL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/17/2017,United States,5,Sonny,I love the two cups that can be used for making ...,I love the two cups that can be used for making shakes. This is a great alternative to the vitamix.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R33BFKZ2UZSE4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/16/2017,United States,5,Emily Dean,Five Stars,Great blender!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R26ZAAQI81K43L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/15/2017,United States,2,Cam Cheline,Seal broke after 5 uses,"The seal on the main spinner broke. So no matter what I attach it to, it leaks everywhere. It's now useless to me. Would love it if I could get that one piece replaced.","https://images-na.ssl-images-amazon.com/images/I/71JhuYdkwQL._SY1600.jpg, https://images-na.ssl-images-amazon.com/images/I/71ScciGBG-L._SY1600.jpg",,TRUE,https://www.amazon.com/gp/customer-reviews/R2IX9IV228N83U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/15/2017,United States,5,James,Great mug,Product came as described. Looks nice.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1NOPS4LGVR78B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/13/2017,United States,4,Sridhar,Good for grinding Indian spices,Very powerful blender. Good for grinding Indian spices. chutneys & idli/dosa batter. Users must be careful of the sharp blades though.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2WF6NBJ9LL123/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/13/2017,United States,5,indicia,Seems sturdy and well built,"Does what it supposed to, fast and not too loud. Seems sturdy and well built.",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1EMA2425H12GT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/13/2017,United States,5,Lisa Amazon Customer,Five Stars,Works incredibly well for smoothie bowls!,,,FALSE,https://www.amazon.com/gp/customer-reviews/R2ASOFMIIOSYQ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/12/2017,United States,5,Dinojas,Smoothie champ.,I use this almost everyday. It seems tough and like it will last a long time. Best blender I've ever owned.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3NDTLNZQQF9F6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/12/2017,United States,5,Cindy Hunt,good,good buy,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3PVUI3IGNJQ6M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,5,Krystal Pierre,Five Stars,Blends everything in secs,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2XAXZ5YYYLRIT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,1,J. Slowik,"2 Blenders Ordered, 2 Cracked Pitchers in Less Than a Month Each.","Bought this blender a month ago, and already the plastic base of the pitcher has started to have spider cracks and leak. Amazon is helping me out to send a replacement. Hopefully I'll have better luck with #2!If it lasts longer than a month this time w/o cracking, I'll update this review as appropriate!Update 9/23/17 : My replacement blender pitcher has again cracked and is leaking. This is getting very frustrating. Going go contact Ninja directly and see if they have anything to say. Otherwise I sending back for a full refund and going with a different brand, possibly w/ a glass pitcher rather than what appears to be cheap plastic.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RG6A8EWUAPJCZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,5,Josh B.,Very nice!,"I use this almost every day now. Blends my smoothies perfectly, no chunks or any other nonsense. Still haven't tried food processing yet but I'm hopeful.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R24N3D1ZEI6FQL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,4,Debbie,Satisfaction achieved!,"Easy to use, easy to disassemble and clean.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JQU5ZR62DVW7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,5,daniel hong,Love this blender,one of the 3 best items i have ever bought on amazon. Picked up this gem during amazon prime days and i seriously couldnt be any happier with this purchase. smoothies come out perfect. the 3 tiered blades will blend the heck out of anything you put inside. The suction cups on the bottom will make sure the blender stays in place. Will be buying more of these as gifts next time prime days comes around.,,,FALSE,https://www.amazon.com/gp/customer-reviews/R3JBY7R7QVFTTW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/11/2017,United States,5,RedTownKid,Best Blender,"I love this blender, best blender I have ever owned.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R24FPZ4IMSF8XP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/10/2017,United States,1,Iceman,Not happy with blender,"Poor lid design, almost from day one had hard time getting lid off and now the lid splits in 2 parts when we try to take it off, and it's not like we used it every day maybe once a month",,,TRUE,https://www.amazon.com/gp/customer-reviews/R22BUSI23OEYO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,2,B00939FV8K,Style: 1100 Watts with Single Serve,
09/10/2017,United States,5,literary luau,i love it!!,omg i love this blender! i want more of the small ones though because i use them everyday,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1QFY4L4BVC3UP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/10/2017,United States,5,Sam,"It runs quickly and the single-serving cups are a nice tough, since she usually only makes a smoothie ...","Got this as a gift for my mom. It is plenty powerful for all smoothies she has attempted to make. It runs quickly and the single-serving cups are a nice touch, since she usually only makes a smoothie for herself.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RLPTC8CSCQ2AP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/10/2017,United States,3,eers fan,it works good it makes a lot of noise and is much ...,"Although, it works good it makes a lot of noise and is much louder than I expected.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2NMZ00ZKPW04I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/09/2017,United States,3,CreepingBurst237,Three Stars,I like the price but it looks kind of dangerous to use!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RHFCXHFWXAERK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/09/2017,United States,5,Camri Jacobson,The BEST blender we have ever purchased,This was a gift purchased for our aspiring chef in the family - our tween daughter. She LOVES making smoothies in this Ninja. The smaller single serve cups are great for smaller portions and on-the-go days. It will definitely last a long time. Excellent purchase!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1U5F8G2RCNIK0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
09/08/2017,United States,5,palooza,Only had it a week and love it!,Will make amazing smoothies for you and your friend… But if you truly like to drink there's the whole picture volume as well! It's simple but it totally gets the job done!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R35QVG7OIOL6WG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/08/2017,United States,5,Stephanie Wingard,Love my Ninja Blender,Love my Ninja Blender! We use it several times a week for smoothies and it holds up well with any and all ingredients AND the ice! Works like a dream!,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1UWYK57TG35AO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/08/2017,United States,5,Dragon1560,Five Stars,works well,,,FALSE,https://www.amazon.com/gp/customer-reviews/R1A5HZK3HDD2D1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/08/2017,United States,5,Mr. S. H. Ziegler Esq,Five Stars,Great very powerful,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1IWP2CHZ1S1WH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/08/2017,United States,5,Bethtista,GREAT for smoothies!,I love my ninja! I use it almost daily now for smoothies!,,,FALSE,https://www.amazon.com/gp/customer-reviews/R610HVFOI0PTE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
09/07/2017,United States,5,Sandi,Fantastic blender!,"This blender is amazing! It works great on ice cubes, well worth the money!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R26VUVPLWNUF6J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
